0.113875	0.139510	0	0	0	0
0.199301	0.076078	0	0	0	0
0.252742	0.114611	0	0	0	0
0.220945	0.085861	0	0	0	0
0.115028	0.082786	0	0	0	0
0.065681	0.141334	0	0	0	0
0.048464	0.086618	0	0	0	0
0.048329	0.036433	0	0	0	0
0.010000	0.010000	0	0	0	0
0.025011	0.055483	0	0	0	0
0.109952	0.055391	0	0	0	0
0.019024	0.016801	0	0	0	0
0.089721	0.103706	0	0	0	0
0.069117	0.138772	0	0	0	0
0.155023	0.130865	0	0	0	0
0.243914	0.083822	0	0	0	0
0.229994	0.298082	0	0	0	0
0.146938	0.058226	0	0	0	0
0.270649	0.293700	0	0	0	0
0.011219	0.010482	0	0	0	0
0.161812	0.080903	0	0	0	0
0.111039	0.091409	0	0	0	0
0.095017	0.069078	0	0	0	0
0.135185	0.101586	0	0	0	0
0.079302	0.073553	0	0	0	0
0.049768	0.049476	0	0	0	0
0.010000	0.010000	0	0	0	0
0.037199	0.053512	0	0	0	0
0.020662	0.013873	0	0	0	0
0.155125	0.119123	0	0	0	0
0.129403	0.117564	0	0	0	0
0.088989	0.095135	0	0	0	0
0.251420	0.157122	0	0	0	0
0.046391	0.052919	0	0	0	0
0.110869	0.145405	0	0	0	0
0.187160	0.067852	0	0	0	0
0.187817	0.128958	0	0	0	0
0.199537	0.085652	0	0	0	0
0.143236	0.224332	0	0	0	0
0.154817	0.052427	0	0	0	0
0.139929	0.010249	0	0	0	0
0.118466	0.136390	0	0	0	0
0.097633	0.034274	0	0	0	0
0.034498	0.020544	0	0	0	0
0.010000	0.010000	0	0	0	0
0.041047	0.023623	0	0	0	0
0.073420	0.018144	0	0	0	0
0.022990	0.064460	0	0	0	0
0.057267	0.059845	0	0	0	0
0.028454	0.080335	0	0	0	0
0.059838	0.156359	0	0	0	0
0.105083	0.108782	0	0	0	0
0.181632	0.273158	0	0	0	0
0.035404	0.167342	0	0	0	0
0.156907	0.154289	0	0	0	0
0.144124	0.094288	0	0	0	0
0.146694	0.135553	0	0	0	0
0.234671	0.148484	0	0	0	0
0.068507	0.014342	0	0	0	0
0.011325	0.089989	0	0	0	0
0.077298	0.037333	0	0	0	0
0.024429	0.039706	0	0	0	0
0.010000	0.010000	0	0	0	0
0.038110	0.029786	0	0	0	0
0.079198	0.076503	0	0	0	0
0.119390	0.051648	0	0	0	0
0.164757	0.038499	0	0	0	0
0.232617	0.157998	0	0	0	0
0.142753	0.172573	0	0	0	0
0.026957	0.070426	0	0	0	0
0.215261	0.069715	0	0	0	0
0.144019	0.039943	0	0	0	0
0.166012	0.242384	0	0	0	0
0.254483	0.037865	0	0	0	0
0.117584	0.030373	0	0	0	0
0.178338	0.049577	0	0	0	0
0.199219	0.086975	0	0	0	0
0.072183	0.148672	0	0	0	0
0.093661	0.111870	0	0	0	0
0.011060	0.045597	0	0	0	0
0.010000	0.010000	0	0	0	0
0.038807	0.059504	0	0	0	0
0.018670	0.103330	0	0	0	0
0.055362	0.085608	0	0	0	0
0.194311	0.173843	0	0	0	0
0.112550	0.121433	0	0	0	0
0.230428	0.199702	0	0	0	0
0.149980	0.283714	0	0	0	0
0.203933	0.172020	0	0	0	0
0.199119	0.169300	0	0	0	0
0.202888	0.048414	0	0	0	0
0.029454	0.019892	0	0	0	0
0.017323	0.265797	0	0	0	0
0.152141	0.091243	0	0	0	0
0.034289	0.011249	0	0	0	0
0.144539	0.121186	0	0	0	0
0.089009	0.058971	0	0	0	0
0.034602	0.051487	0	0	0	0
0.010000	0.010000	0	0	0	0
0.055421	0.035015	0	0	0	0
0.036886	0.088926	0	0	0	0
0.032250	0.016651	0	0	0	0
0.164147	0.193285	0	0	0	0
0.225963	0.028964	0	0	0	0
0.104734	0.252796	0	0	0	0
0.207373	0.167497	0	0	0	0
0.127083	0.192509	0	0	0	0
0.177308	0.266547	0	0	0	0
0.190647	0.143869	0	0	0	0
0.279161	0.259496	0	0	0	0
0.045840	0.265022	0	0	0	0
0.182153	0.219081	0	0	0	0
